postdate,Valdate,Details, Amount , UD1 
02-Nov-24,02-Nov-24,REF 274714319302 & 0000224004-235985,11820.00,274714319302
02-Nov-24,02-Nov-24,REF 739652453140 & 0000285473-251247,5100.00,739652453140
02-Nov-24,02-Nov-24,REF 918015891559 & 0000224004-235986,18300.00,918015891559
02-Nov-24,02-Nov-24,REF 910673802056 & 0000224004-235987,6800.00,910673802056
02-Nov-24,02-Nov-24,REF 826754921901 & 0000223006-251248,16900.00,826754921901
02-Nov-24,02-Nov-24,REF 623752510555 & 0000223006-251249,31600.00,623752510555
02-Nov-24,02-Nov-24,REF 701204403507 & 0000224004-235988,16300.00,701204403507
02-Nov-24,02-Nov-24,REF 315703347650 & 0000223006-251250,31000.00,315703347650
02-Nov-24,02-Nov-24,REF 583246978773 & 0000224004-251251,5300.00,583246978773
02-Nov-24,02-Nov-24,REF 697160030882 & 0000285473-251252,4100.00,697160030882
02-Nov-24,02-Nov-24,REF 881715112677 & 0000285471-251253,758.00,881715112677
02-Nov-24,02-Nov-24,REF 746730966546 & 0000427164-251255,530.00,746730966546
02-Nov-24,02-Nov-24,REF 121298095792 & 0000285473-251256,10100.00,121298095792
02-Nov-24,02-Nov-24,REF 295826656777 & 0000427164-251257,190.00,295826656777
02-Nov-24,02-Nov-24,REF 314955213088 & 0000223006-251258,21100.00,314955213088
02-Nov-24,02-Nov-24,REF 134032680651 & 0000223006-251259,18100.00,134032680651
02-Nov-24,02-Nov-24,REF 329566199922 & 0000285473-251260,50200.00,329566199922
02-Nov-24,02-Nov-24,REF 013924703331 & 0000285473-251261,35200.00,013924703331
02-Nov-24,02-Nov-24,REF 174007928455 & 0000285473-251262,45200.00,174007928455
02-Nov-24,02-Nov-24,REF 682971633469 & 0000285473-251263,3220.00,682971633469
02-Nov-24,02-Nov-24,REF 725496588695 & 0000224010-251265,4550.00,725496588695
02-Nov-24,02-Nov-24,REF 995352009220 & 0000285473-251266,45200.00,995352009220
02-Nov-24,02-Nov-24,REF 650979711634 & 0000285473-251267,50200.00,650979711634
02-Nov-24,02-Nov-24,REF 036557713914 & 0000285473-251268,35200.00,036557713914
02-Nov-24,02-Nov-24,REF 966191247707 & 0000223006-251269,34100.00,966191247707
02-Nov-24,02-Nov-24,REF 377340342909 & 0000223006-251270,34100.00,377340342909
02-Nov-24,02-Nov-24,REF 586894316288 & 0000427164-251271,2800.00,586894316288
02-Nov-24,02-Nov-24,REF 360013046289 & 0000285473-251272,7600.00,360013046289
02-Nov-24,02-Nov-24,REF 593950690988 & 0000224002-251273,5650.00,593950690988
02-Nov-24,02-Nov-24,REF 389090003202 & 0000285473-251274,8100.00,389090003202
02-Nov-24,02-Nov-24,REF 048726111647 & 0000285473-251275,18400.00,048726111647
02-Nov-24,02-Nov-24,REF 299555029867 & 0000285473-251276,5100.00,299555029867
02-Nov-24,02-Nov-24,REF 921286588038 & 0000285471-251277,1495.00,921286588038
02-Nov-24,02-Nov-24,REF 347273379204 & 0000224004-251278,8050.00,347273379204
02-Nov-24,02-Nov-24,REF 578617536483 & 0000224004-235989,10950.00,578617536483
02-Nov-24,02-Nov-24,REF 444461684090 & 0000427164-251280,8600.00,444461684090
02-Nov-24,02-Nov-24,REF 670818839477 & 0000224004-235990,7170.00,670818839477
02-Nov-24,02-Nov-24,REF 161947223665 & 0000224004-235991,8050.00,161947223665
02-Nov-24,02-Nov-24,REF 249356380908 & 0000285471-251281,135.00,249356380908
02-Nov-24,02-Nov-24,REF 634376708001 & 0000224004-235992,8050.00,634376708001
02-Nov-24,02-Nov-24,REF 748396730307 & 0000224004-235993,7170.00,748396730307
02-Nov-24,02-Nov-24,REF 045299701254 & 0000285473-251282,10400.00,045299701254
02-Nov-24,02-Nov-24,REF 765497831841 & 0000285473-251283,1050.00,765497831841
02-Nov-24,02-Nov-24,REF 508972575006 & 0000285473-251286,10100.00,508972575006
02-Nov-24,02-Nov-24,REF 534388902960 & 0000224004-235994,510.00,534388902960
02-Nov-24,02-Nov-24,REF 459532028930 & 0000224004-235995,430.00,459532028930
02-Nov-24,02-Nov-24,REF 769248597240 & 0000285473-251287,1200.00,769248597240
02-Nov-24,02-Nov-24,REF 224256168981 & 0000224004-235996,27300.00,224256168981
02-Nov-24,02-Nov-24,REF 224834933001 & 0000285473-251288,15300.00,224834933001
02-Nov-24,02-Nov-24,REF 635089986832 & 0000285473-251289,18100.00,635089986832
02-Nov-24,02-Nov-24,REF 702827266384 & 0000285473-251290,1050.00,702827266384
02-Nov-24,02-Nov-24,REF 748172693568 & 0000224004-235997,34100.00,748172693568
02-Nov-24,02-Nov-24,REF 331359289005 & 0000427164-251291,21150.00,331359289005
02-Nov-24,02-Nov-24,REF 881679343706 & 0000285473-251292,4262.00,881679343706
02-Nov-24,02-Nov-24,REF 463344196755 & 0000522934-251293,9200.00,463344196755
02-Nov-24,02-Nov-24,REF 786309645186 & 0000224010-251294,8000.00,786309645186
02-Nov-24,02-Nov-24,REF 533027359241 & 0000285473-251295,20100.00,533027359241
02-Nov-24,02-Nov-24,REF 821172994185 & 0000224004-251296,7170.00,821172994185
02-Nov-24,02-Nov-24,REF 061455494555 & 0000224004-251297,8050.00,061455494555
02-Nov-24,02-Nov-24,REF 926219773670 & 0000285471-251299,24200.00,926219773670
02-Nov-24,02-Nov-24,REF 462296280173 & 0000427164-251301,6100.00,462296280173
02-Nov-24,02-Nov-24,REF 048456733463 & 0000224004-235998,4900.00,048456733463
02-Nov-24,02-Nov-24,REF 369073648024 & 0000224004-251303,51100.00,369073648024
02-Nov-24,02-Nov-24,REF 181854288066 & 0000285473-251304,30200.00,181854288066
02-Nov-24,02-Nov-24,REF 073652119557 & 0000285473-251305,105967.00,073652119557
02-Nov-24,02-Nov-24,REF 903789970242 & 0000285471-251306,15700.00,903789970242
02-Nov-24,02-Nov-24,REF 953798414800 & 0000285473-251307,109614.00,953798414800
02-Nov-24,02-Nov-24,REF 883506161317 & 0000224004-235999,7170.00,883506161317
02-Nov-24,02-Nov-24,REF 186562736197 & 0000285473-251308,530.00,186562736197
02-Nov-24,02-Nov-24,REF 709277861533 & 0000285473-251309,20100.00,709277861533
02-Nov-24,02-Nov-24,REF 507033250928 & 0000224004-236000,8050.00,507033250928
02-Nov-24,02-Nov-24,REF 884803510477 & 0000522934-251311,1900.00,884803510477
02-Nov-24,02-Nov-24,REF 120556437222 & 0000427164-251312,3500.00,120556437222
02-Nov-24,02-Nov-24,REF 263052942694 & 0000285471-251313,1180.00,263052942694
02-Nov-24,02-Nov-24,REF 059475904717 & 0000427164-251314,9000.00,059475904717
02-Nov-24,02-Nov-24,REF 069838353351 & 0000427164-251316,9100.00,069838353351
02-Nov-24,02-Nov-24,REF 080945548229 & 0000285473-251317,33320.00,080945548229
02-Nov-24,02-Nov-24,REF 025067642981 & 0000224004-236002,3840.00,025067642981
02-Nov-24,02-Nov-24,REF 710952178275 & 0000224004-251319,1150.00,710952178275
02-Nov-24,02-Nov-24,REF 601476561955 & 0000285473-251320,1050.00,601476561955
02-Nov-24,02-Nov-24,REF 623561479554 & 0000224004-236003,7170.00,623561479554
02-Nov-24,02-Nov-24,REF 084415746332 & 0000224004-236004,2600.00,084415746332
02-Nov-24,02-Nov-24,REF 895433709932 & 0000285473-251321,1050.00,895433709932
02-Nov-24,02-Nov-24,REF 629523015916 & 0000224004-236005,730.00,629523015916
02-Nov-24,02-Nov-24,REF 578816004229 & 0000224004-236006,2455.00,578816004229
02-Nov-24,02-Nov-24,REF 916991571473 & 0000285473-251322,95200.00,916991571473
02-Nov-24,02-Nov-24,REF 367355449458 & 0000285473-251323,65200.00,367355449458
02-Nov-24,02-Nov-24,REF 136196079090 & 0000285473-251324,60200.00,136196079090
02-Nov-24,02-Nov-24,REF 774035422230 & 0000285473-251325,5602.00,774035422230
02-Nov-24,02-Nov-24,REF 489233063646 & 0000223006-251326,54100.00,489233063646
02-Nov-24,02-Nov-24,REF 065419314885 & 0000285473-251329,21200.00,065419314885
02-Nov-24,02-Nov-24,REF 254095419212 & 0000285473-251331,14808.00,254095419212
02-Nov-24,02-Nov-24,REF 008316032474 & 0000285473-251333,1050.00,008316032474
02-Nov-24,02-Nov-24,REF 250923548067 & 0000223006-251335,12000.00,250923548067
02-Nov-24,02-Nov-24,REF 581705238976 & 0000427164-251336,15100.00,581705238976
02-Nov-24,02-Nov-24,REF 254332087620 & 0000522934-251337,1600.00,254332087620
02-Nov-24,02-Nov-24,REF 342439907263 & 0000427159-251338,102400.00,342439907263
02-Nov-24,02-Nov-24,REF 913890453258 & 0000285471-251339,2100.00,913890453258
02-Nov-24,02-Nov-24,REF 864154370949 & 0000285471-251340,2100.00,864154370949
02-Nov-24,02-Nov-24,REF 048867141246 & 0000285473-251341,20100.00,048867141246
02-Nov-24,02-Nov-24,REF 376537665435 & 0000285471-251342,10100.00,376537665435
02-Nov-24,02-Nov-24,REF 085657026775 & 0000285471-251343,4450.00,085657026775
02-Nov-24,02-Nov-24,REF 835319359914 & 0000427164-251344,17150.00,835319359914
02-Nov-24,02-Nov-24,REF 474455697297 & 0000285471-251345,6450.00,474455697297
02-Nov-24,02-Nov-24,REF 191926475413 & 0000427159-251346,2000.00,191926475413
02-Nov-24,02-Nov-24,REF 052780962023 & 0000285473-251347,15900.00,052780962023
02-Nov-24,02-Nov-24,REF 902786600613 & 0000561317-236007,9850.00,902786600613
02-Nov-24,02-Nov-24,REF 440174320308 & 0000285473-251348,4200.00,440174320308
02-Nov-24,02-Nov-24,REF 165376370055 & 0000427164-251349,5360.00,165376370055
02-Nov-24,02-Nov-24,REF 772356293666 & 0000427164-251350,5685.00,772356293666
02-Nov-24,02-Nov-24,REF 446117027752 & 0000285473-251351,10100.00,446117027752
02-Nov-24,02-Nov-24,REF 402790163385 & 0000285473-251352,10100.00,402790163385
02-Nov-24,02-Nov-24,REF 009108909860 & 0000285473-251353,10100.00,009108909860
02-Nov-24,02-Nov-24,REF 985005524028 & 0000427164-251354,15100.00,985005524028
02-Nov-24,02-Nov-24,REF 316854145869 & 0000285473-251355,18100.00,316854145869
02-Nov-24,02-Nov-24,REF 825112563348 & 0000427164-236008,4825.00,825112563348
02-Nov-24,02-Nov-24,REF 230659778132 & 0000427164-251356,4000.00,230659778132
02-Nov-24,02-Nov-24,REF 080336706800 & 0000427164-251357,1075.00,080336706800
02-Nov-24,02-Nov-24,REF 022536501861 & 0000427164-251358,685.00,022536501861
03-Nov-24,03-Nov-24,REF 853950794432 & 0000522934-236009,60000.00,853950794432
03-Nov-24,03-Nov-24,REF 552180286705 & 0000285473-251359,10100.00,552180286705
03-Nov-24,03-Nov-24,REF 168716936038 & 0000427164-251360,1860.00,168716936038
03-Nov-24,03-Nov-24,REF 425426252026 & 0000427153-251362,8600.00,425426252026
03-Nov-24,03-Nov-24,REF 647532401611 & 0000427153-251363,9260.00,647532401611
03-Nov-24,03-Nov-24,REF 554183123156 & 0000427153-236010,1700.00,554183123156
03-Nov-24,03-Nov-24,REF 050715538315 & 0000427153-236011,3610.00,050715538315
03-Nov-24,03-Nov-24,REF 307376399346 & 0000285473-251364,6900.00,307376399346
03-Nov-24,03-Nov-24,REF 085717220839 & 0000427164-251365,550.00,085717220839
03-Nov-24,03-Nov-24,REF 530992230985 & 0000427153-251366,2170.00,530992230985
03-Nov-24,03-Nov-24,REF 375295407775 & 0000104428-251367,10200.00,375295407775
03-Nov-24,03-Nov-24,REF 279726547716 & 0000285473-251368,296220.00,279726547716
03-Nov-24,03-Nov-24,REF 407928547122 & 0000285473-251369,10100.00,407928547122
03-Nov-24,03-Nov-24,REF 062298249058 & 0000427164-251370,3350.00,062298249058
03-Nov-24,03-Nov-24,REF 472886699020 & 0000427164-251371,4900.00,472886699020
03-Nov-24,03-Nov-24,REF 513414889537 & 0000285473-251372,12484.00,513414889537
03-Nov-24,03-Nov-24,REF 520176165162 & 0000427164-251373,10100.00,520176165162
03-Nov-24,03-Nov-24,REF 862660466106 & 0000427164-251374,15100.00,862660466106
03-Nov-24,03-Nov-24,REF 085098221333 & 0000104428-251375,10000.00,085098221333
03-Nov-24,03-Nov-24,REF 588960332805 & 0000285473-251376,31700.00,588960332805
03-Nov-24,03-Nov-24,REF 412323746202 & 0000285473-251377,5100.00,412323746202
03-Nov-24,03-Nov-24,REF 624595728779 & 0000285473-236012,35040.00,624595728779
03-Nov-24,03-Nov-24,REF 589504890563 & 0000285473-251378,13400.00,589504890563
03-Nov-24,03-Nov-24,REF 282879404919 & 0000427164-251379,610.00,282879404919
03-Nov-24,03-Nov-24,REF 215552661695 & 0000285473-251380,7100.00,215552661695
03-Nov-24,03-Nov-24,REF 107013976009 & 0000285473-251382,44500.00,107013976009
03-Nov-24,03-Nov-24,REF 476119101747 & 0000427153-251383,6300.00,476119101747
03-Nov-24,03-Nov-24,REF 188924372356 & 0000427153-251384,800.00,188924372356
03-Nov-24,03-Nov-24,REF 137249187540 & 0000285473-251385,35200.00,137249187540
03-Nov-24,03-Nov-24,REF 958109081073 & 0000285473-251386,35200.00,958109081073
03-Nov-24,03-Nov-24,REF 081684189336 & 0000427153-251387,2070.00,081684189336
03-Nov-24,03-Nov-24,REF 099080942707 & 0000427164-251388,15520.00,099080942707
03-Nov-24,03-Nov-24,REF 491129279473 & 0000427164-251389,5100.00,491129279473
03-Nov-24,03-Nov-24,REF 416191410059 & 0000427164-251390,7600.00,416191410059
03-Nov-24,03-Nov-24,REF 818590711404 & 0000427153-251391,13100.00,818590711404
03-Nov-24,03-Nov-24,REF 171697060857 & 0000427153-251392,10100.00,171697060857
03-Nov-24,03-Nov-24,REF 296945248995 & 0000427153-251393,28705.00,296945248995
03-Nov-24,03-Nov-24,REF 787693869240 & 0000427164-251395,1140.00,787693869240
03-Nov-24,03-Nov-24,REF 093101594656 & 0000427164-236014,1330.00,093101594656
03-Nov-24,03-Nov-24,REF 771729748515 & 0000427153-251396,6200.00,771729748515
03-Nov-24,03-Nov-24,REF 093627751993 & 0000427153-251397,23600.00,093627751993
03-Nov-24,03-Nov-24,REF 859201172094 & 0000427164-251398,78600.00,859201172094
03-Nov-24,03-Nov-24,REF 265685331107 & 0000427164-251399,10100.00,265685331107
03-Nov-24,03-Nov-24,REF 985590731356 & 0000427164-251400,880.00,985590731356
03-Nov-24,03-Nov-24,REF 218545037830 & 0000427153-251402,375.00,218545037830
03-Nov-24,03-Nov-24,REF 950726152119 & 0000427153-251403,1960.00,950726152119
03-Nov-24,03-Nov-24,REF 995069725975 & 0000427164-251405,6770.00,995069725975
03-Nov-24,03-Nov-24,REF 370128210115 & 0000285473-251408,29000.00,370128210115
03-Nov-24,03-Nov-24,REF 911966153140 & 0000285473-251409,300200.00,911966153140
03-Nov-24,03-Nov-24,REF 923530113881 & 0000285473-251410,200000.00,923530113881
03-Nov-24,03-Nov-24,REF 518414249857 & 0000224004-236015,6050.00,518414249857
03-Nov-24,03-Nov-24,REF 339175262133 & 0000224004-236017,2500.00,339175262133
03-Nov-24,03-Nov-24,REF 081774263112 & 0000427153-251411,39275.00,081774263112
03-Nov-24,03-Nov-24,REF 030719857499 & 0000285473-251413,48455.00,030719857499
03-Nov-24,03-Nov-24,REF 746926755938 & 0000285473-251414,60000.00,746926755938
03-Nov-24,03-Nov-24,REF 574774925701 & 0000285473-251415,25770.00,574774925701
03-Nov-24,03-Nov-24,REF 411346828423 & 0000285473-251416,16400.00,411346828423
03-Nov-24,03-Nov-24,REF 453611998655 & 0000427164-251417,3500.00,453611998655
03-Nov-24,03-Nov-24,REF 294278072483 & 0000427164-251418,15115.00,294278072483
03-Nov-24,03-Nov-24,REF 034448400544 & 0000427164-251419,1700.00,034448400544
03-Nov-24,03-Nov-24,REF 195415632686 & 0000285473-251420,10100.00,195415632686
03-Nov-24,03-Nov-24,REF 073772315077 & 0000427164-251421,530.00,073772315077
03-Nov-24,03-Nov-24,REF 617029335971 & 0000427164-251422,6435.00,617029335971
03-Nov-24,03-Nov-24,REF 425694718118 & 0000427164-251423,2800.00,425694718118
03-Nov-24,03-Nov-24,REF 892904622022 & 0000285473-251425,15200.00,892904622022
03-Nov-24,03-Nov-24,REF 500175018733 & 0000285473-251426,10100.00,500175018733
03-Nov-24,03-Nov-24,REF 768079213993 & 0000224004-236021,1260.00,768079213993
03-Nov-24,03-Nov-24,REF 691389050606 & 0000285473-251427,12600.00,691389050606
03-Nov-24,03-Nov-24,REF 914944050057 & 0000427153-251428,7800.00,914944050057
03-Nov-24,03-Nov-24,REF 762949188872 & 0000285473-251429,490.00,762949188872
03-Nov-24,03-Nov-24,REF 454408566110 & 0000285473-251430,36270.00,454408566110
03-Nov-24,03-Nov-24,REF 565530850282 & 0000427164-251431,2400.00,565530850282
03-Nov-24,03-Nov-24,REF 354351462070 & 0000427164-251432,14010.00,354351462070
03-Nov-24,03-Nov-24,REF 826111387403 & 0000427164-251433,2800.00,826111387403
03-Nov-24,03-Nov-24,REF 971997402785 & 0000427164-251434,16000.00,971997402785
03-Nov-24,03-Nov-24,REF 429623808689 & 0000285473-251435,5600.00,429623808689
03-Nov-24,03-Nov-24,REF 968729688975 & 0000285473-251439,20100.00,968729688975
03-Nov-24,03-Nov-24,REF 591109936087 & 0000285473-251440,32100.00,591109936087
03-Nov-24,03-Nov-24,REF 486421465108 & 0000427164-251441,8500.00,486421465108
03-Nov-24,03-Nov-24,REF 090909256273 & 0000285473-251442,469395.00,090909256273
03-Nov-24,03-Nov-24,REF 412330002280 & 0000427153-251443,320.00,412330002280
03-Nov-24,03-Nov-24,REF 945737816536 & 0000427164-251444,2800.00,945737816536
03-Nov-24,03-Nov-24,REF 418372458854 & 0000427164-251445,1150.00,418372458854
03-Nov-24,03-Nov-24,REF 482258270966 & 0000427153-251446,4545.00,482258270966
03-Nov-24,03-Nov-24,REF 736840883702 & 0000427164-251448,1120.00,736840883702
03-Nov-24,03-Nov-24,REF 411594924710 & 0000427164-251449,8605.00,411594924710
03-Nov-24,03-Nov-24,REF 552002916215 & 0000427164-251450,82230.00,552002916215
03-Nov-24,03-Nov-24,REF 473132918108 & 0000285473-251451,12400.00,473132918108
03-Nov-24,03-Nov-24,REF 709229778214 & 0000427153-251452,2700.00,709229778214
03-Nov-24,03-Nov-24,REF 439608980070 & 0000427159-251453,925.00,439608980070
03-Nov-24,03-Nov-24,REF 137483733505 & 0000427159-251454,500.00,137483733505
03-Nov-24,03-Nov-24,REF 269216181744 & 0000285473-251455,10100.00,269216181744
03-Nov-24,03-Nov-24,REF 469081943806 & 0000427164-251456,1180.00,469081943806
03-Nov-24,03-Nov-24,REF 049836394176 & 0000427164-251457,1250.00,049836394176
03-Nov-24,03-Nov-24,REF 917216166242 & 0000427164-251458,19820.00,917216166242
04-Nov-24,04-Nov-24,REF 307437142988 & 0000427164-251459,615.00,307437142988
04-Nov-24,04-Nov-24,REF 976468536076 & 0000427153-251460,13100.00,976468536076
04-Nov-24,04-Nov-24,REF 678851019550 & 0000523048-236024,200.00,678851019550
04-Nov-24,04-Nov-24,REF 400328451894 & 0000285473-251462,10900.00,400328451894
04-Nov-24,04-Nov-24,REF 226063120925 & 0000285473-251463,2100.00,226063120925
04-Nov-24,04-Nov-24,REF 999712580933 & 0000285473-251464,1050.00,999712580933
04-Nov-24,04-Nov-24,REF 382330521096 & 0000285473-251465,2100.00,382330521096
04-Nov-24,04-Nov-24,REF 036380289312 & 0000285473-251466,1600.00,036380289312
04-Nov-24,04-Nov-24,REF 132807419231 & 0000285473-251467,2200.00,132807419231
04-Nov-24,04-Nov-24,REF 744188933628 & 0000285473-251469,1050.00,744188933628
04-Nov-24,04-Nov-24,REF 326961529548 & 0000427164-251470,1375.00,326961529548
04-Nov-24,04-Nov-24,REF 361646705786 & 0000427164-251472,5245.00,361646705786
04-Nov-24,04-Nov-24,REF 805990783161 & 0000285473-251473,6100.00,805990783161
04-Nov-24,04-Nov-24,REF 371350004294 & 0000285473-251474,42350.00,371350004294
04-Nov-24,04-Nov-24,REF 109913218462 & 0000285473-251475,42250.00,109913218462
04-Nov-24,04-Nov-24,REF 439430205203 & 0000285473-251476,1200.00,439430205203
04-Nov-24,04-Nov-24,REF 517756684376 & 0000285473-251477,2200.00,517756684376
04-Nov-24,04-Nov-24,REF 958131769750 & 0000285473-251478,62700.00,958131769750
04-Nov-24,04-Nov-24,REF 025508514726 & 0000427153-251479,1550.00,025508514726
04-Nov-24,04-Nov-24,REF 023202316894 & 0000223003-251480,5000.00,023202316894
04-Nov-24,04-Nov-24,REF 637483356319 & 0000223003-251481,3450.00,637483356319
04-Nov-24,04-Nov-24,REF 759653720125 & 0000285471-251482,850.00,759653720125
04-Nov-24,04-Nov-24,REF 884816378627 & 0000285471-251483,59000.00,884816378627
04-Nov-24,04-Nov-24,REF 607230428242 & 0000223003-251484,3450.00,607230428242
04-Nov-24,04-Nov-24,REF 567076937116 & 0000224010-236025,3550.00,567076937116
04-Nov-24,04-Nov-24,REF 779814970554 & 0000223003-251485,1800.00,779814970554
04-Nov-24,04-Nov-24,REF 225514223296 & 0000223003-251487,3450.00,225514223296
04-Nov-24,04-Nov-24,REF 067826865900 & 0000427164-251488,17600.00,067826865900
04-Nov-24,04-Nov-24,REF 165888611812 & 0000223003-251489,3400.00,165888611812
04-Nov-24,04-Nov-24,REF 069133491075 & 0000610257-251490,200.00,069133491075
04-Nov-24,04-Nov-24,REF 212765023320 & 0000223003-251491,3450.00,212765023320
04-Nov-24,04-Nov-24,REF 037672744968 & 0000285473-251492,35200.00,037672744968
04-Nov-24,04-Nov-24,REF 583129056769 & 0000285473-251493,35300.00,583129056769
04-Nov-24,04-Nov-24,REF 718552298679 & 0000285473-251494,20100.00,718552298679
04-Nov-24,04-Nov-24,REF 085834907212 & 0000224010-236026,3800.00,085834907212
04-Nov-24,04-Nov-24,REF 809873299600 & 0000285473-251496,10100.00,809873299600
04-Nov-24,04-Nov-24,REF 216292875711 & 0000427164-251497,15100.00,216292875711
04-Nov-24,04-Nov-24,REF 599517334212 & 0000223003-251498,7900.00,599517334212
04-Nov-24,04-Nov-24,REF 458529330317 & 0000427164-251499,6100.00,458529330317
04-Nov-24,04-Nov-24,REF 406374704348 & 0000285471-251500,1050.00,406374704348
04-Nov-24,04-Nov-24,REF 420085712228 & 0000285473-251503,5100.00,420085712228
04-Nov-24,04-Nov-24,REF 388537542198 & 0000285472-251505,2200.00,388537542198
04-Nov-24,04-Nov-24,REF 162620713808 & 0000285473-251506,18100.00,162620713808
04-Nov-24,04-Nov-24,REF 536870067141 & 0000427154-251508,8550.00,536870067141
